QUEEN OF DEATH,blue_eye56,Nov 09,the family tree is just like one branch
QUEEN OF DEATH,blue_eye56,Nov 09,I'm already hooked
QUEEN OF DEATH,laurabear14,Oct 05,this family tree is a straight line💀
QUEEN OF DEATH,NoVel_Heart_Beat,Oct 05,WHY IS NO ONE TALKING ABOUT THE QUOTE THAT IS SO BEAUTIFUL😍💙
QUEEN OF DEATH,zuzypiia,Oct 02,Demeter is basically a yandere but mom version 👀
QUEEN OF DEATH,-fairytones-,Sep 16,LANAA
QUEEN OF DEATH,-fairytones-,Sep 16,what a hooker💀💀
QUEEN OF DEATH,Goldensoul101,Sep 13,I love her!🥺❤️
QUEEN OF DEATH,chocolateaddict17,Sep 13,Halsey 💕
QUEEN OF DEATH,bloodymadd,Sep 12,Go away
QUEEN OF DEATH,daisy_nightmares,Jul 17,SEGOVIA AMILL😭💕
QUEEN OF DEATH,daisy_nightmares,Jul 17,JAJJSNZMZ I MADE A SHORT BOOK ABOUT THEM IN MY NOTES LMAOO
QUEEN OF DEATH,daisy_nightmares,Jul 17,Persephone!!!
QUEEN OF DEATH,daisy_nightmares,Jul 17,JWJSJ NOW IM HERE
QUEEN OF DEATH,YouTopiaOfficial,Jul 09,Thank you so much for not glorifying or romanticising abuse!
QUEEN OF DEATH,angvstvi,Jul 02,lana !!!
QUEEN OF DEATH,angvstvi,Jul 02,oh to be persephone 🖤
QUEEN OF DEATH,angvstvi,Jul 02,(tragic but beautiful)
QUEEN OF DEATH,angvstvi,Jul 02,mythology is just <333
QUEEN OF DEATH,angvstvi,Jul 02,!!!
QUEEN OF DEATH,angvstvi,Jul 02,now THIS is a retelling
QUEEN OF DEATH,urcyanide,Jun 22,lolzzzz yesssss
QUEEN OF DEATH,ROYALTEA-,Jun 20,yessssssssssssssss
QUEEN OF DEATH,Gold_dots,Jun 12,Getting PJO vibes
QUEEN OF DEATH,bIxssm,Jun 05,I only chose to believe in Lore Olympus.....jk
QUEEN OF DEATH,n0_n4me104,May 11,i have a bad experience with retellings about Zeus and Hera but I'm excited to see what your version would look like
QUEEN OF DEATH,lihayila,May 05,I'm hooked
QUEEN OF DEATH,localfairyqueen,Apr 07,I wonder what demeter thought she'd accomplish by doing this😂 even if she succeeded, persephone would've turned on her
QUEEN OF DEATH,localfairyqueen,Apr 07,Ion like zeus bc of what he did to medusa :/
QUEEN OF DEATH,localfairyqueen,Apr 07,All the other retellings of this r kinda cringey😂 so ty for trying ur hand at this
QUEEN OF DEATH,auroradawnx,Apr 03,bella baby !!!
QUEEN OF DEATH,auroradawnx,Apr 03,yEs
QUEEN OF DEATH,auroradawnx,Apr 03,phoebe 🥺🤩
QUEEN OF DEATH,ThEfaLlEn_AngEl_,Mar 22,Omg i have goosebumps
QUEEN OF DEATH,jimins_hotchoco,Mar 18,Now I'm hooked
QUEEN OF DEATH,Aclassicb1tch,Feb 14,Ahh lana my queen
QUEEN OF DEATH,Maggie3Joya,Jan 30,Tbh all the ancient gods have horrible ideas of marriage and romance. I think the only pure one is Orpheus and Euridice
QUEEN OF DEATH,Maggie3Joya,Jan 30,*cough* Hadestown Cast album*cough* :)
QUEEN OF DEATH,waverly64,Jan 15,This comment may be offensive. Can I just say with that Face I’d fuck Him too😩🤪🤤
QUEEN OF DEATH,waverly64,Jan 15,In some it’s said that Zeus raped her and that he was her father
QUEEN OF DEATH,-BasicWitch,Jan 04,Young and beautiful should be a national anthem
QUEEN OF DEATH,-BasicWitch,Jan 04,She's incredibly beautiful
QUEEN OF DEATH,-BasicWitch,Jan 04,Goddess of beauty!!! Sasha Luss is gorgeous
QUEEN OF DEATH,zephyre13,Jan 03,Woah that's a powerful goddess alright!
QUEEN OF DEATH,zephyre13,Jan 03,I love the idea of having poems as an inspiration and sharing them forward with your readers.. Thanks! I'll read them sometime soon!
QUEEN OF DEATH,Rusted_Gold,Dec 20, 2019,Hades is the oldest, Poseidon the middle and Zeus the youngest
QUEEN OF DEATH,ChristineHooks,Nov 22, 2019,Hades was the oldest brother. Zades the youngest.
QUEEN OF DEATH,FireFairyPrincess05,Nov 11, 2019,This comment may be offensive. The Targaryens were like fucking gods...
QUEEN OF DEATH,FireFairyPrincess05,Nov 11, 2019,You bought me with this... 😍😍❤️
QUEEN OF DEATH,infernalbiitch,Nov 03, 2019,AHHHH IM CRYING THIS IS SO NICE???
QUEEN OF DEATH,midnight-chapters,Oct 23, 2019,lana, my queen
QUEEN OF DEATH,LRRMelo,Oct 17, 2019,This "rape" trope was caused by a translation "mistake" made by copist monks. I wasn't a thing on the original.
QUEEN OF DEATH,milknhon3y,Oct 11, 2019,loving this so far!
QUEEN OF DEATH,milknhon3y,Oct 11, 2019,that quote 😍
QUEEN OF DEATH,milknhon3y,Oct 11, 2019,yeeeees
QUEEN OF DEATH,milknhon3y,Oct 11, 2019,ahhh so good!
QUEEN OF DEATH,lvsung,Oct 05, 2019,I honestly feel much more attached to stories where the author really talks to the reader like a friend. I love u too
QUEEN OF DEATH,lufemania,Oct 01, 2019,Personally, I think you are amazing for actually giving a few details about greek mythology for some readers who have no idea what may be happening. Most authors will just dive right into the story without so much as background knowledge on things most don’t really know. Also I’m already in love with this because Hades and Persephone are literally my favorite couple.
QUEEN OF DEATH,Abbzreads,Sep 25, 2019,Another fun fact! Persephone is actually a woman of colour.
QUEEN OF DEATH,Abbzreads,Sep 25, 2019,But the one with the pomegranate and stuff isn’t the original story of Hades and Persephone. The actual one is when Persephone is named Kore and she finds an entersnce tp the underworld and likes it so she wants to stay there then when Hades sees her he’s like “what is beautiful woman doing here?” And stuff.
QUEEN OF DEATH,Abbzreads,Sep 25, 2019,Hades isn’t the god of the dead though, he’s the lord of the dead and the god of riches.
QUEEN OF DEATH,Abbzreads,Sep 25, 2019,Fun fact, Hades isn’t the god of death. He’s the god of riches and the lord of the underworld. Actually Thanatos who’s the angel of death.
QUEEN OF DEATH,-nixgotsarcasm,Sep 16, 2019,I am Greek and our school never bothered that much to teach us Greek mythology, something that saddened me a lot throughout the years.
QUEEN OF DEATH,-nixgotsarcasm,Sep 16, 2019,perfect!
QUEEN OF DEATH,-nixgotsarcasm,Sep 16, 2019,thank you for writing it, love you more
QUEEN OF DEATH,venusexual,Aug 29, 2019,i love u too, already 🥺
QUEEN OF DEATH,venusexual,Aug 29, 2019,i’ve always been in love w their story, as well, and just the thought that i finally found ur book makes my heart skip beats <3
QUEEN OF DEATH,lunarwxtch,Aug 18, 2019,Sweet home Alabama
QUEEN OF DEATH,Alyeska3371,Aug 18, 2019,DO WHEAT NOT WEED
QUEEN OF DEATH,GreyEyedGirl02,Aug 16, 2019,basically gonna listen to hadestown ig
QUEEN OF DEATH,authormahimistry,Aug 14, 2019,LANA
QUEEN OF DEATH,authormahimistry,Aug 14, 2019,PJO fandom hates her sm 😂
QUEEN OF DEATH,authormahimistry,Aug 14, 2019,SEAN O'PRY
QUEEN OF DEATH,authormahimistry,Aug 14, 2019,Love you more
QUEEN OF DEATH,authormahimistry,Aug 14, 2019,Yes! ❤️
QUEEN OF DEATH,authormahimistry,Aug 14, 2019,I want to cry at the whole aesthetic. I am so excited for the book!
QUEEN OF DEATH,authormahimistry,Aug 14, 2019,QUEEEENN
QUEEN OF DEATH,authormahimistry,Aug 14, 2019,He definitely is!
QUEEN OF DEATH,authormahimistry,Aug 14, 2019,YESSSSS! 😍
QUEEN OF DEATH,brittae_13,Aug 11, 2019,I've been reading Lore Olympus on Webtoon and the idea of these 2 lovers had me starting this book
QUEEN OF DEATH,brittae_13,Aug 11, 2019,NEW BOOK LETS GO
QUEEN OF DEATH,Raghavi2104,Aug 05, 2019,I have no idea how you come up with these things my lord!!!
QUEEN OF DEATH,mdcclxx,Jul 31, 2019,LANA
QUEEN OF DEATH,mdcclxx,Jul 31, 2019,Her face looks like power
QUEEN OF DEATH,mdcclxx,Jul 31, 2019,goddess of love and beauty, I can see why 🖤
QUEEN OF DEATH,mdcclxx,Jul 31, 2019,The edgelord we didn't know we needed
QUEEN OF DEATH,mdcclxx,Jul 31, 2019,💖💖
QUEEN OF DEATH,Poison117,Jul 18, 2019,Hades is the oldest, then Poseidon, then Zeus.
QUEEN OF DEATH,Mrspinecone,Jul 17, 2019,😩just finished crown of glass I’m a die hard fan of your books bitch 🖤
QUEEN OF DEATH,BananaZurc,Jul 15, 2019,Thanks for the list! Definitely gonna check all of this ❤
QUEEN OF DEATH,BananaZurc,Jul 15, 2019,Just because he's Death doesn't mean he's incapable of loving
QUEEN OF DEATH,BananaZurc,Jul 15, 2019,This quote tho 😍
QUEEN OF DEATH,bIxssm,Jul 14, 2019,I think I’m in love with this book!
QUEEN OF DEATH,bIxssm,Jul 14, 2019,Correct me if I’m wrong....... Is Hecate Hades’ daughter? (Not in this universe but in general)
QUEEN OF DEATH,bIxssm,Jul 14, 2019,Y’all should read Lore Olympus on WEBTOON! It’s absolutely hilarious and yet quite melancholy. It features the romance of Persephone and Hades, along with the tragic “Rape of Persephone” don’t worry, it’s not Hades who did it ):
QUEEN OF DEATH,moonandstarsishy,Jul 13, 2019,I’m so ready!
QUEEN OF DEATH,moonandstarsishy,Jul 13, 2019,I’m so excited to read this
QUEEN OF DEATH,skandalus,Jul 13, 2019,I think this maybe my favourite take on a tale that’s enchanted me for so long!!
QUEEN OF DEATH,StarryyNightmare,Jul 12, 2019,I enjoy reading books that contains Greek mythology the way you described the characters so the experience won’t be spoiled is sooo freaking coool can’t wait to read thisssss😭💛
QUEEN OF DEATH,RainyChandelier,Jul 07, 2019,IM SO EXCITED FOR THIS BOOK FOR. LIKE FOREVVERRR.. ths has been in my reading list for quite a while and now I cant help at reading it even jf its not finished yet🤩🤩
QUEEN OF DEATH,BluebellsBooks,Jun 25, 2019,Brilliant Idea. I'm sure I'll love it.
QUEEN OF DEATH,emilyawesome383,Jun 25, 2019,Will the songs be included with the chapter? 😄
QUEEN OF DEATH,emilyawesome383,Jun 25, 2019,I’ve never seen a more aroused statue
QUEEN OF DEATH,ajebota_queen,Jun 20, 2019,This entire aesthetic is so dangerously beautiful and enticing.
QUEEN OF DEATH,Uwwbveksksv,Jun 09, 2019,For the soundtrack may I suggest all of Hadestown-The Myth.The Musical
QUEEN OF DEATH,sunflowerlies,Jun 02, 2019,Woahh
QUEEN OF DEATH,sunflowerlies,Jun 02, 2019,It's actually weird to picture Zeus as a young guy in my mind he's like sixty
QUEEN OF DEATH,sunflowerlies,Jun 02, 2019,For some reason these aesthetics are giving me Lana Del Rey vibes. Is anyone else getting them too or am I just seeing things? 😂
QUEEN OF DEATH,sunflowerlies,Jun 02, 2019,Oof
QUEEN OF DEATH,sunflowerlies,Jun 02, 2019,I think I'm in love
QUEEN OF DEATH,sunflowerlies,Jun 02, 2019,I'm rereading because why not?
QUEEN OF DEATH,burgundoise,May 31, 2019,Young And Beautiful is everything! You have amazing taste in music.
QUEEN OF DEATH,MaskedParkers,May 20, 2019,THE ROAD!! I love you already!
QUEEN OF DEATH,rroguue,Apr 28, 2019,This comment may be offensive. ^ ah shit I’m hard
QUEEN OF DEATH,lethaliity,Apr 28, 2019,@rroguue lOOK AT HIM 🤤
QUEEN OF DEATH,KendallShaw,Apr 27, 2019,I typically dont tend to ponder on stories having to do with greek gods and godesses mainly beacuase ive never really found the storys that enjoybable, besides percy jackson hahah. However this story is quiet tantalyzing and one i thing id enhoy continuing to read ❤
QUEEN OF DEATH,-BLACKBEAKS,Apr 27, 2019,I'm damn sure I'm gonna enjoy the hell outta this
QUEEN OF DEATH,xBackToMe,Mar 31, 2019,She's brutally beautiful
QUEEN OF DEATH,EquinoxJam,Mar 18, 2019,Typical Zeus 😂
QUEEN OF DEATH,shiacer,Mar 10, 2019,persephone is that girl who has everyone's attention and every boy (and girl) wants her plus she's super popular and you can't even hate her cause she's super nice
QUEEN OF DEATH,shiacer,Mar 10, 2019,zeus, u lil hoe
QUEEN OF DEATH,jazzymuse,Mar 03, 2019,Technically you could pull a name out of a hat and ship Zeus with them, because chances are, he’s slept with them.😅
QUEEN OF DEATH,Kiahni_C,Feb 17, 2019,Somehow I have avoided the story of Hades and Persephone even though it embodies much of what I love in literature. I'm hardly familiar with the story and have read nothing about it. I honestly can't think of a better place to start with my obsession than right here accompanied by your lovely, poetic, and inspirational writing. 🖤
QUEEN OF DEATH,_JustAnotherIdiot,Feb 12, 2019,That's gorgeous omg
QUEEN OF DEATH,angelslumber,Feb 05, 2019,LOVE ALL OF THESE
QUEEN OF DEATH,angelslumber,Feb 05, 2019,bella what a queen
QUEEN OF DEATH,angelslumber,Feb 05, 2019,loving hecate
QUEEN OF DEATH,angelslumber,Feb 05, 2019,nu-uh ares, i don’t think so
QUEEN OF DEATH,angelslumber,Feb 05, 2019,wow, i thought you were talking about them actual fruit oops
QUEEN OF DEATH,angelslumber,Feb 05, 2019,i’m already in love
QUEEN OF DEATH,angelslumber,Feb 05, 2019,omg this is so beautiful😍
QUEEN OF DEATH,PrincessSaiahCheng,Jan 15, 2019,Zeus qoute really suits him 😂
QUEEN OF DEATH,iloojin,Jan 13, 2019,I would never understand that kind of action
QUEEN OF DEATH,iloojin,Jan 13, 2019,That was a lot of information 😃
QUEEN OF DEATH,iloojin,Jan 13, 2019,Thank you, as I am not familiar with it I was hesitant to read but thanks for doing it. It's easier to understand now.
QUEEN OF DEATH,bxndersnatch,Jan 12, 2019,Ares already has Aprodite for that
QUEEN OF DEATH,bxndersnatch,Jan 12, 2019,Demeter and Persephone had a toxic relationship,imo
QUEEN OF DEATH,bxndersnatch,Jan 12, 2019,Hades the only god to ever have one wife and actually love her
QUEEN OF DEATH,PrincessSaiahCheng,Jan 10, 2019,Ohh.  It's my first time to this..  And I am excited
QUEEN OF DEATH,GhostWriterGirl-1,Jan 08, 2019,Athena’s my fave
QUEEN OF DEATH,GhostWriterGirl-1,Jan 08, 2019,AAAAHH THAT SOUNDS LIKE IT’S GOING TO BE AN AWESOME TRILOGY WITH THE BIG THREE!  (P.S. If you could  would you do a spin-off focusing on Medusa and Perseus?)
QUEEN OF DEATH,evabrighis,Jan 03, 2019,soft woman my ass
QUEEN OF DEATH,bohemian_tragedy,Dec 31, 2018,Waaahh!! Sean O'pry as Hades!! Geez! It suits him
QUEEN OF DEATH,bohemian_tragedy,Dec 31, 2018,Yaay! It's Thylane Blondeau!!
QUEEN OF DEATH,s313698s,Dec 23, 2018,I thought hades was the oldest? then Poseidon and lastly zeus
QUEEN OF DEATH,XxPunkGothxX,Dec 23, 2018,oh wow!   Sounds interesting
QUEEN OF DEATH,elynsea,Dec 15, 2018,The Greek family is quite a messed up one. This brother marrying that sister marrying her son! Can’t keep with the drama!
QUEEN OF DEATH,romanticismskiss,Nov 27, 2018,Wifey❤️
QUEEN OF DEATH,romanticismskiss,Nov 27, 2018,Ooof look at bae
QUEEN OF DEATH,romanticismskiss,Nov 27, 2018,She’s stunning
QUEEN OF DEATH,amazeofwords,Nov 22, 2018,I adore the quote used here.💞
QUEEN OF DEATH,amazeofwords,Nov 22, 2018,Totally. Pinterest has so many beautiful poems. And some even with modern day. They really are a treat to read.💚
QUEEN OF DEATH,amazeofwords,Nov 22, 2018,Oh my gosh. It is written in so poetic and beautiful way. A seductive way. I almost forgot we were talking about fruit. 🙈
QUEEN OF DEATH,amazeofwords,Nov 22, 2018,Damn right, he is.🤔
QUEEN OF DEATH,amazeofwords,Nov 22, 2018,You really do know how to find a perfect picture. It is so damn appropriate. 😍
QUEEN OF DEATH,amazeofwords,Nov 22, 2018,WOW..! 😍
QUEEN OF DEATH,amazeofwords,Nov 22, 2018,Before I even begin to read this, the cover? It is freaking amazing.😍
QUEEN OF DEATH,Jells_,Nov 17, 2018,this is about persephone right?
QUEEN OF DEATH,Jells_,Nov 17, 2018,ooh this is going to based on greek mythology, the quote makes a lot more sense now
QUEEN OF DEATH,AudenNyx,Nov 16, 2018,I CANNOT WAIT FOR POSEIDON AND APHIRITE
QUEEN OF DEATH,AudenNyx,Nov 16, 2018,This just gave me chills.
QUEEN OF DEATH,gulabjamuns,Nov 14, 2018,Is this a rewrite?? Of the original QoD, I mean
QUEEN OF DEATH,Midnight_Phantom18,Nov 08, 2018,Definitely going to check these poems out!!!
QUEEN OF DEATH,Midnight_Phantom18,Nov 08, 2018,❤❤Greek mythology gods 😍❤❤
QUEEN OF DEATH,Midnight_Phantom18,Nov 08, 2018,😍😍 this quote ❤❤ is BEAUTIFUL!!!!!!!
QUEEN OF DEATH,darkFortalejo_16,Oct 26, 2018,Gosh! He's so handsome
QUEEN OF DEATH,darkFortalejo_16,Oct 26, 2018,Hephaestus 😭
QUEEN OF DEATH,darkFortalejo_16,Oct 26, 2018,The slut goddess
QUEEN OF DEATH,darkFortalejo_16,Oct 26, 2018,I'm right! I'm right! I'm right!
QUEEN OF DEATH,darkFortalejo_16,Oct 26, 2018,This is true! A womanizer God
QUEEN OF DEATH,darkFortalejo_16,Oct 26, 2018,Persephone is daughter of Demeter (?) Not sure
QUEEN OF DEATH,darkFortalejo_16,Oct 26, 2018,This is so true in the Greek myth
QUEEN OF DEATH,darkFortalejo_16,Oct 26, 2018,Going to check this
QUEEN OF DEATH,darkFortalejo_16,Oct 26, 2018,I'm going to support this! As long as it's Greek mythology!
QUEEN OF DEATH,darkFortalejo_16,Oct 26, 2018,WT!!! WAAAAAAH! I'LL LOVE THIS STORT BECAUSE HADES IS MY HOOOME! OMG! OMG!
QUEEN OF DEATH,darkFortalejo_16,Oct 26, 2018,OMG! THIS IS SEDUCTING ME TO READ MOREEE! UGH!
QUEEN OF DEATH,darkFortalejo_16,Oct 26, 2018,DAMN! I'M GONNA LIKE THIS STORY TBH
QUEEN OF DEATH,darkFortalejo_16,Oct 26, 2018,Oh em gee! This is very thrilling for the prologue!
QUEEN OF DEATH,Armyizlife,Oct 14, 2018,Is author a fan of myths?
QUEEN OF DEATH,tamtam778,Oct 13, 2018,Wasn't Apollo(greek one) the one that has this curse with his lovers where the end up dead or objects?
QUEEN OF DEATH,bitteur,Oct 12, 2018,DAMN RIGHT
QUEEN OF DEATH,bitteur,Oct 12, 2018,SVSVBSBD YES SIS
QUEEN OF DEATH,midas-,Oct 04, 2018,You're welcome ❤
QUEEN OF DEATH,Orphiics,Oct 02, 2018,Yes I can't wait for this retelling!! ❤ I love Hades & Persephone!!
QUEEN OF DEATH,AndIOopwhat,Oct 01, 2018,This playlist with Lana and the Weeknd is getting me all pumped up
QUEEN OF DEATH,AndIOopwhat,Oct 01, 2018,SEAN
QUEEN OF DEATH,AndIOopwhat,Oct 01, 2018,Thanatos from the other book 🤮
QUEEN OF DEATH,AndIOopwhat,Oct 01, 2018,I am so STOKED FOR THIS
QUEEN OF DEATH,AndIOopwhat,Oct 01, 2018,yesss I love the retellings sooo much
QUEEN OF DEATH,AndIOopwhat,Oct 01, 2018,YESSSS
QUEEN OF DEATH,hiddenlikemoon,Sep 30, 2018,( yes i am reading and commenting again )
QUEEN OF DEATH,hiddenlikemoon,Sep 30, 2018,LANAAAA
QUEEN OF DEATH,hiddenlikemoon,Sep 30, 2018,I have always been so interested in Greek Mythology so i am very excited
QUEEN OF DEATH,hiddenlikemoon,Sep 30, 2018,YASSSSSSS
QUEEN OF DEATH,DellaYung,Sep 30, 2018,<3
QUEEN OF DEATH,caffeine_free,Sep 25, 2018,Oh my god YES!!
QUEEN OF DEATH,collaterals,Sep 22, 2018,And if you EVEN DARE to, you'll have to deal with us, angry readers
QUEEN OF DEATH,collaterals,Sep 22, 2018,This comment may be offensive. YEAH SURE  OFC HE FUCKING IS
QUEEN OF DEATH,collaterals,Sep 22, 2018,YESSSSAA GURL
QUEEN OF DEATH,ofthestarrysea,Sep 17, 2018,I am SO excited
QUEEN OF DEATH,ofthestarrysea,Sep 17, 2018,yESSSSSS
QUEEN OF DEATH,ofthestarrysea,Sep 17, 2018,AHHH along comes daddy hades
QUEEN OF DEATH,ofthestarrysea,Sep 17, 2018,bARF
QUEEN OF DEATH,ofthestarrysea,Sep 17, 2018,Woo hoo!
QUEEN OF DEATH,ofthestarrysea,Sep 17, 2018,Yay! Although I'll miss my loves Tristan and Edwina 😉😉
QUEEN OF DEATH,ofthestarrysea,Sep 17, 2018,Yes yes yes this all sounds gooooood 👏👏👏
QUEEN OF DEATH,ofthestarrysea,Sep 17, 2018,This comment may be offensive. Thank the gods because Apollo in crown of glass is the biggest asshole in the universe honestly
QUEEN OF DEATH,ofthestarrysea,Sep 17, 2018,YES WE NEED THAT TRILOGY OMFG😭😭😍😍❤❤❤
QUEEN OF DEATH,gracce-,Sep 16, 2018,FRICK YES PERSEPHONE IS MY FAVORITE GODDESS
QUEEN OF DEATH,-ater-,Sep 15, 2018,Where do you read the Poems about them?
QUEEN OF DEATH,-ater-,Sep 15, 2018,It's BAAACKKKKKKKK!!!!!!!!!!
QUEEN OF DEATH,MoonyChris,Sep 15, 2018,YAAAAASAAAAASSSAAAYAYAYJBDIHSTOHAWJVCDIKVDYJBKK
QUEEN OF DEATH,MoonyChris,Sep 15, 2018,That’s one juicy pomegranate
QUEEN OF DEATH,MoonyChris,Sep 15, 2018,hElLuVa yEs hE iS a lOvEr
QUEEN OF DEATH,MoonyChris,Sep 15, 2018,Oh god spitting bars like FIRE 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
QUEEN OF DEATH,-_aesthetically_-,Aug 29, 2018,yo these are bops
QUEEN OF DEATH,-_aesthetically_-,Aug 29, 2018,ive never heard that version!
QUEEN OF DEATH,-_aesthetically_-,Aug 29, 2018,oh my god i love this version of how how she willingly stays
QUEEN OF DEATH,_loverose,Aug 23, 2018,OOOH LOVE THISS
QUEEN OF DEATH,midastouch-,Aug 18, 2018,I always get stuck in the hades persephone poems on pinterest
QUEEN OF DEATH,steamednoodlesss,Aug 13, 2018,I’m so excited😂I love Greek mythology
QUEEN OF DEATH,steamednoodlesss,Aug 13, 2018,Thanatosss😍idk if he was a villain in the other books but in one specific book I read on wattpad he was a character I instantly fell in love with😭
QUEEN OF DEATH,steamednoodlesss,Aug 13, 2018,damn I’m excited 🙂
QUEEN OF DEATH,steamednoodlesss,Aug 13, 2018,🧡🤧
QUEEN OF DEATH,steamednoodlesss,Aug 13, 2018,and here I was thinking it was a fruit💀
QUEEN OF DEATH,steamednoodlesss,Aug 13, 2018,ftr🧡
QUEEN OF DEATH,-POINTBREAK-,Aug 01, 2018,I just stumbled across this book and I’m disappointed that I didn’t find it sooner. I already love the concept of it and it has me fully intrigued already 😍
QUEEN OF DEATH,hiddenlikemoon,Jul 29, 2018,I LOVE IT
QUEEN OF DEATH,hiddenlikemoon,Jul 29, 2018,I AM IN
QUEEN OF DEATH,hiddenlikemoon,Jul 29, 2018,I love you more
QUEEN OF DEATH,hiddenlikemoon,Jul 29, 2018,Woah
QUEEN OF DEATH,hiddenlikemoon,Jul 29, 2018,I am in love with this book already
QUEEN OF DEATH,hiddenlikemoon,Jul 29, 2018,I AM HEREE
QUEEN OF DEATH,mishtix_x,Jul 22, 2018,I love the start. To be honest when I first started reading this, I had this feeling that this work have got full chance to win the Wattys this year. <3
QUEEN OF DEATH,gobliii8990By,Jul 20, 2018,Wow!!! This quote is actually pure perfection ☆♡
QUEEN OF DEATH,GoldenShandrie28029,Jul 17, 2018,my favorite is Aphrodite
QUEEN OF DEATH,GoldenShandrie28029,Jul 17, 2018,Ghaddamn I love him
QUEEN OF DEATH,GoldenShandrie28029,Jul 17, 2018,(sigh)  Greek mythology is bae
QUEEN OF DEATH,Silver-Word,Jul 16, 2018,I got goosebumps.
QUEEN OF DEATH,highqualityoli,Jul 16, 2018,i can’t wait to read further! this looks really good!
QUEEN OF DEATH,BooksOfAnyKind,Jul 10, 2018,I'm  very excited to see where you take this. Most retellings have persephone not doing things of her own free will.
QUEEN OF DEATH,riyamcyriac,Jul 07, 2018,My goodness this looks fabulous
QUEEN OF DEATH,shekissedthemoon,Jul 04, 2018,wow
QUEEN OF DEATH,heartsails,Jul 04, 2018,OMFG who said this quote
